Sample	allGfishSid
LTPC3May	id209
LTPC3May	id21
LTPC3May	id210
LTPC3May	id211
LTPC3May	id213
LTPC3May	id217
LTPC3May	id218
LTPC3May	id22
LTPC3May	id224
LTPC3May	id225
LTPC3May	id226
LTPC3May	id227
LTPC3May	id228
LTPC3May	id229
LTPC3May	id233
LTPC3May	id239
LTPC3May	id24
LTPC3May	id240
LTPC3May	id241
LTPC3May	id243
LTPC3May	id247
LTPC3May	id248
LTPC3May	id249
LTPC3May	id25
LTPC3May	id250
LTPC3May	id251
LTPC3May	id252
LTPC3May	id253
LTPC3May	id254
LTPC3May	id255
LTPC3May	id258
LTPC3May	id259
LTPC3May	id260
LTPC3May	id262
LTPC3May	id264
LTPC3May	id266
LTPC3May	id267
LTPC3May	id268
LTPC3May	id269
LTPC3May	id27
LTPC3May	id272
LTPC3May	id275
LTPC3May	id276
LTPC3May	id277
LTPC3May	id278
LTPC3May	id279
LTPC3May	id28
LTPC3May	id281
LTPC3May	id283
LTPC3May	id284
LTPC3May	id285
LTPC3May	id287
LTPC3May	id288
LTPC3May	id289
LTPC3May	id29
LTPC3May	id290
LTPC3May	id291
LTPC3May	id293
LTPC3May	id294
LTPC3May	id295
LTPC3May	id296
LTPC3May	id298
LTPC3May	id299
LTPC3May	id3
LTPC3May	id30
LTPC3May	id302
LTPC3May	id303
LTPC3May	id306
LTPC3May	id307
LTPC3May	id308
LTPC3May	id309
LTPC3May	id31
LTPC3May	id312
LTPC3May	id313
LTPC3May	id314
LTPC3May	id318
LTPC3May	id319
LTPC3May	id32
LTPC3May	id320
LTPC3May	id321
LTPC3May	id323
LTPC3May	id328
LTPC3May	id329
LTPC3May	id33
LTPC3May	id331
LTPC3May	id333
LTPC3May	id335
LTPC3May	id337
LTPC3May	id338
LTPC3May	id339
LTPC3May	id34
LTPC3May	id341
LTPC3May	id342
LTPC3May	id343
LTPC3May	id345
LTPC3May	id346
LTPC3May	id347
LTPC3May	id348
LTPC3May	id350
LTPC3May	id351
LTPC3May	id352
LTPC3May	id354
LTPC3May	id355
LTPC3May	id357
LTPC3May	id358
LTPC3May	id359
LTPC3May	id36
LTPC3May	id360
LTPC3May	id362
LTPC3May	id365
LTPC3May	id367
LTPC3May	id368
LTPC3May	id369
LTPC3May	id37
LTPC3May	id370
LTPC3May	id372
LTPC3May	id373
LTPC3May	id375
LTPC3May	id376
LTPC3May	id377
LTPC3May	id378
LTPC3May	id379
LTPC3May	id38
LTPC3May	id381
LTPC3May	id382
LTPC3May	id384
LTPC3May	id385
LTPC3May	id386
LTPC3May	id387
LTPC3May	id388
LTPC3May	id389
LTPC3May	id39
LTPC3May	id390
LTPC3May	id391
LTPC3May	id392
LTPC3May	id393
LTPC3May	id394
LTPC3May	id395
LTPC3May	id396
LTPC3May	id397
LTPC3May	id398
LTPC3May	id399
LTPC3May	id40
LTPC3May	id401
LTPC3May	id402
LTPC3May	id403
LTPC3May	id404
LTPC3May	id407
LTPC3May	id42
LTPC3May	id46
LTPC3May	id48
LTPC3May	id51
LTPC3May	id54
LTPC3May	id59
LTPC3May	id6
LTPC3May	id65
LTPC3May	id68
LTPC3May	id7
LTPC3May	id70
LTPC3May	id72
LTPC3May	id73
LTPC3May	id75
LTPC3May	id76
LTPC3May	id77
LTPC3May	id78
LTPC3May	id79
LTPC3May	id81
LTPC3May	id82
LTPC3May	id84
LTPC3May	id90
LTPC3May	id94
LTPC3May	id96
LTPC3May	id97
LTPC3May	id98
LTPC3May	id99
LTCC1Nov	id1
LTCC1Nov	id10
LTCC1Nov	id11
LTCC1Nov	id12
LTCC1Nov	id13
LTCC1Nov	id15
LTCC1Nov	id16
LTCC1Nov	id166
LTCC1Nov	id17
LTCC1Nov	id175
LTCC1Nov	id178
LTCC1Nov	id179
LTCC1Nov	id18
LTCC1Nov	id180
LTCC1Nov	id181
LTCC1Nov	id182
LTCC1Nov	id183
LTCC1Nov	id185
LTCC1Nov	id186
LTCC1Nov	id188
LTCC1Nov	id189
LTCC1Nov	id19
LTCC1Nov	id191
LTCC1Nov	id192
LTCC1Nov	id194
LTCC1Nov	id196
LTCC1Nov	id197
LTCC1Nov	id198
LTCC1Nov	id199
LTCC1Nov	id201
LTCC1Nov	id202
LTCC1Nov	id203
LTCC1Nov	id204
LTCC1Nov	id206
LTCC1Nov	id207
LTCC1Nov	id208
LTCC1Nov	id21
LTCC1Nov	id210
LTCC1Nov	id211
LTCC1Nov	id213
LTCC1Nov	id215
LTCC1Nov	id216
LTCC1Nov	id217
LTCC1Nov	id218
LTCC1Nov	id219
LTCC1Nov	id22
LTCC1Nov	id220
LTCC1Nov	id221
LTCC1Nov	id222
LTCC1Nov	id223
LTCC1Nov	id226
LTCC1Nov	id227
LTCC1Nov	id228
LTCC1Nov	id229
LTCC1Nov	id23
LTCC1Nov	id230
LTCC1Nov	id231
LTCC1Nov	id232
LTCC1Nov	id233
LTCC1Nov	id235
LTCC1Nov	id236
LTCC1Nov	id237
LTCC1Nov	id239
LTCC1Nov	id240
LTCC1Nov	id241
LTCC1Nov	id242
LTCC1Nov	id243
LTCC1Nov	id244
LTCC1Nov	id245
LTCC1Nov	id246
LTCC1Nov	id247
LTCC1Nov	id248
LTCC1Nov	id249
LTCC1Nov	id25
LTCC1Nov	id250
LTCC1Nov	id251
LTCC1Nov	id254
LTCC1Nov	id255
LTCC1Nov	id257
LTCC1Nov	id258
LTCC1Nov	id259
LTCC1Nov	id260
LTCC1Nov	id262
LTCC1Nov	id263
LTCC1Nov	id264
LTCC1Nov	id265
LTCC1Nov	id266
LTCC1Nov	id267
LTCC1Nov	id268
LTCC1Nov	id269
LTCC1Nov	id270
LTCC1Nov	id272
LTCC1Nov	id274
LTCC1Nov	id276
LTCC1Nov	id277
LTCC1Nov	id278
LTCC1Nov	id279
LTCC1Nov	id280
LTCC1Nov	id281
LTCC1Nov	id282
LTCC1Nov	id283
LTCC1Nov	id284
LTCC1Nov	id285
LTCC1Nov	id286
LTCC1Nov	id287
LTCC1Nov	id288
LTCC1Nov	id289
LTCC1Nov	id29
LTCC1Nov	id290
LTCC1Nov	id291
LTCC1Nov	id293
LTCC1Nov	id294
LTCC1Nov	id295
LTCC1Nov	id296
LTCC1Nov	id297
LTCC1Nov	id298
LTCC1Nov	id299
LTCC1Nov	id3
LTCC1Nov	id303
LTCC1Nov	id304
LTCC1Nov	id306
LTCC1Nov	id307
LTCC1Nov	id308
LTCC1Nov	id31
LTCC1Nov	id313
LTCC1Nov	id318
LTCC1Nov	id32
LTCC1Nov	id320
LTCC1Nov	id321
LTCC1Nov	id324
LTCC1Nov	id325
LTCC1Nov	id327
LTCC1Nov	id329
LTCC1Nov	id33
LTCC1Nov	id331
LTCC1Nov	id333
LTCC1Nov	id335
LTCC1Nov	id336
LTCC1Nov	id337
LTCC1Nov	id338
LTCC1Nov	id339
LTCC1Nov	id341
LTCC1Nov	id342
LTCC1Nov	id343
LTCC1Nov	id344
LTCC1Nov	id345
LTCC1Nov	id346
LTCC1Nov	id347
LTCC1Nov	id348
LTCC1Nov	id350
LTCC1Nov	id352
LTCC1Nov	id354
LTCC1Nov	id355
LTCC1Nov	id356
LTCC1Nov	id357
LTCC1Nov	id358
LTCC1Nov	id359
LTCC1Nov	id360
LTCC1Nov	id362
LTCC1Nov	id363
LTCC1Nov	id364
LTCC1Nov	id365
LTCC1Nov	id366
LTCC1Nov	id367
LTCC1Nov	id368
LTCC1Nov	id37
LTCC1Nov	id370
LTCC1Nov	id371
LTCC1Nov	id373
LTCC1Nov	id374
LTCC1Nov	id375
LTCC1Nov	id376
LTCC1Nov	id378
LTCC1Nov	id379
LTCC1Nov	id38
LTCC1Nov	id380
LTCC1Nov	id381
LTCC1Nov	id382
LTCC1Nov	id384
LTCC1Nov	id385
LTCC1Nov	id388
LTCC1Nov	id389
LTCC1Nov	id391
LTCC1Nov	id392
LTCC1Nov	id394
LTCC1Nov	id395
LTCC1Nov	id397
LTCC1Nov	id398
LTCC1Nov	id401
LTCC1Nov	id406
LTCC1Nov	id407
LTCC1Nov	id6
LTCC1Nov	id70
LTCC1Nov	id75
LTCC1Nov	id96
LTCC2Nov	id1
LTCC2Nov	id10
LTCC2Nov	id100
LTCC2Nov	id109
LTCC2Nov	id11
LTCC2Nov	id114
LTCC2Nov	id12
LTCC2Nov	id13
LTCC2Nov	id130
LTCC2Nov	id14
LTCC2Nov	id142
LTCC2Nov	id148
LTCC2Nov	id15
LTCC2Nov	id150
LTCC2Nov	id16
LTCC2Nov	id162
LTCC2Nov	id166
LTCC2Nov	id167
LTCC2Nov	id17
LTCC2Nov	id171
LTCC2Nov	id173
LTCC2Nov	id175
LTCC2Nov	id176
LTCC2Nov	id177
LTCC2Nov	id178
LTCC2Nov	id179
LTCC2Nov	id18
LTCC2Nov	id180
LTCC2Nov	id183
LTCC2Nov	id185
LTCC2Nov	id186
LTCC2Nov	id188
LTCC2Nov	id189
LTCC2Nov	id19
LTCC2Nov	id190
LTCC2Nov	id191
LTCC2Nov	id192
LTCC2Nov	id194
LTCC2Nov	id196
LTCC2Nov	id197
LTCC2Nov	id198
LTCC2Nov	id199
LTCC2Nov	id201
LTCC2Nov	id202
LTCC2Nov	id203
LTCC2Nov	id206
LTCC2Nov	id207
LTCC2Nov	id208
LTCC2Nov	id21
LTCC2Nov	id210
LTCC2Nov	id211
LTCC2Nov	id213
LTCC2Nov	id215
LTCC2Nov	id216
LTCC2Nov	id217
LTCC2Nov	id218
LTCC2Nov	id22
LTCC2Nov	id220
LTCC2Nov	id221
LTCC2Nov	id222
LTCC2Nov	id223
LTCC2Nov	id224
LTCC2Nov	id226
LTCC2Nov	id227
LTCC2Nov	id228
LTCC2Nov	id23
LTCC2Nov	id231
LTCC2Nov	id232
LTCC2Nov	id233
LTCC2Nov	id236
LTCC2Nov	id237
LTCC2Nov	id239
LTCC2Nov	id240
LTCC2Nov	id241
LTCC2Nov	id242
LTCC2Nov	id243
LTCC2Nov	id244
LTCC2Nov	id245
LTCC2Nov	id246
LTCC2Nov	id247
LTCC2Nov	id248
LTCC2Nov	id249
LTCC2Nov	id250
LTCC2Nov	id251
LTCC2Nov	id252
LTCC2Nov	id254
LTCC2Nov	id255
LTCC2Nov	id257
LTCC2Nov	id258
LTCC2Nov	id259
LTCC2Nov	id260
LTCC2Nov	id261
LTCC2Nov	id262
LTCC2Nov	id263
LTCC2Nov	id264
LTCC2Nov	id266
LTCC2Nov	id267
LTCC2Nov	id268
LTCC2Nov	id269
LTCC2Nov	id27
LTCC2Nov	id272
LTCC2Nov	id273
LTCC2Nov	id274
LTCC2Nov	id276
LTCC2Nov	id277
LTCC2Nov	id278
LTCC2Nov	id279
LTCC2Nov	id280
LTCC2Nov	id282
LTCC2Nov	id283
LTCC2Nov	id284
LTCC2Nov	id285
LTCC2Nov	id286
LTCC2Nov	id287
LTCC2Nov	id288
LTCC2Nov	id289
LTCC2Nov	id290
LTCC2Nov	id291
LTCC2Nov	id292
LTCC2Nov	id293
LTCC2Nov	id294
LTCC2Nov	id296
LTCC2Nov	id297
LTCC2Nov	id298
LTCC2Nov	id299
LTCC2Nov	id303
LTCC2Nov	id304
LTCC2Nov	id306
LTCC2Nov	id307
LTCC2Nov	id308
LTCC2Nov	id313
LTCC2Nov	id315
LTCC2Nov	id32
LTCC2Nov	id320
LTCC2Nov	id321
LTCC2Nov	id322
LTCC2Nov	id329
LTCC2Nov	id33
LTCC2Nov	id332
LTCC2Nov	id333
LTCC2Nov	id335
LTCC2Nov	id337
LTCC2Nov	id338
LTCC2Nov	id342
LTCC2Nov	id343
LTCC2Nov	id348
LTCC2Nov	id350
LTCC2Nov	id352
LTCC2Nov	id353
LTCC2Nov	id354
LTCC2Nov	id355
LTCC2Nov	id356
LTCC2Nov	id357
LTCC2Nov	id358
LTCC2Nov	id359
LTCC2Nov	id360
LTCC2Nov	id361
LTCC2Nov	id363
LTCC2Nov	id364
LTCC2Nov	id366
LTCC2Nov	id367
LTCC2Nov	id368
LTCC2Nov	id37
LTCC2Nov	id370
LTCC2Nov	id374
LTCC2Nov	id375
LTCC2Nov	id376
LTCC2Nov	id378
LTCC2Nov	id38
LTCC2Nov	id381
LTCC2Nov	id382
LTCC2Nov	id384
LTCC2Nov	id385
LTCC2Nov	id389
LTCC2Nov	id391
LTCC2Nov	id392
LTCC2Nov	id394
LTCC2Nov	id395
LTCC2Nov	id398
LTCC2Nov	id401
LTCC2Nov	id403
LTCC2Nov	id407
LTCC2Nov	id50
LTCC2Nov	id6
LTCC2Nov	id62
LTCC2Nov	id66
LTCC2Nov	id70
LTCC2Nov	id72
LTCC2Nov	id74
LTCC2Nov	id75
LTCC2Nov	id78
LTCC2Nov	id81
LTCC2Nov	id9
LTCC2Nov	id90
LTCC2Nov	id92
LTCC2Nov	id96
LTCC3Nov	id10
LTCC3Nov	id100
LTCC3Nov	id102
LTCC3Nov	id109
LTCC3Nov	id11
LTCC3Nov	id118
LTCC3Nov	id12
LTCC3Nov	id13
LTCC3Nov	id130
LTCC3Nov	id135
LTCC3Nov	id137
LTCC3Nov	id143
LTCC3Nov	id15
LTCC3Nov	id16
LTCC3Nov	id162
LTCC3Nov	id166
LTCC3Nov	id17
LTCC3Nov	id173
LTCC3Nov	id175
LTCC3Nov	id177
LTCC3Nov	id178
LTCC3Nov	id179
LTCC3Nov	id18
LTCC3Nov	id180
LTCC3Nov	id183
LTCC3Nov	id185
LTCC3Nov	id186
LTCC3Nov	id187
LTCC3Nov	id188
LTCC3Nov	id189
LTCC3Nov	id19
LTCC3Nov	id190
LTCC3Nov	id191
LTCC3Nov	id192
LTCC3Nov	id194
LTCC3Nov	id196
LTCC3Nov	id197
LTCC3Nov	id198
LTCC3Nov	id199
LTCC3Nov	id2
LTCC3Nov	id20
LTCC3Nov	id200
LTCC3Nov	id201
LTCC3Nov	id202
LTCC3Nov	id203
LTCC3Nov	id205
LTCC3Nov	id206
LTCC3Nov	id207
LTCC3Nov	id208
LTCC3Nov	id209
LTCC3Nov	id21
LTCC3Nov	id210
LTCC3Nov	id211
LTCC3Nov	id213
LTCC3Nov	id215
LTCC3Nov	id216
LTCC3Nov	id217
LTCC3Nov	id218
LTCC3Nov	id22
LTCC3Nov	id220
LTCC3Nov	id222
LTCC3Nov	id223
LTCC3Nov	id224
LTCC3Nov	id226
LTCC3Nov	id227
LTCC3Nov	id228
LTCC3Nov	id23
LTCC3Nov	id231
LTCC3Nov	id232
LTCC3Nov	id233
LTCC3Nov	id236
LTCC3Nov	id239
LTCC3Nov	id240
LTCC3Nov	id241
LTCC3Nov	id242
LTCC3Nov	id243
LTCC3Nov	id245
LTCC3Nov	id246
LTCC3Nov	id247
LTCC3Nov	id248
LTCC3Nov	id249
LTCC3Nov	id25
LTCC3Nov	id250
LTCC3Nov	id251
LTCC3Nov	id252
LTCC3Nov	id254
LTCC3Nov	id255
LTCC3Nov	id257
LTCC3Nov	id258
LTCC3Nov	id259
LTCC3Nov	id260
LTCC3Nov	id262
LTCC3Nov	id263
LTCC3Nov	id264
LTCC3Nov	id266
LTCC3Nov	id267
LTCC3Nov	id268
LTCC3Nov	id269
LTCC3Nov	id272
LTCC3Nov	id274
LTCC3Nov	id276
LTCC3Nov	id277
LTCC3Nov	id278
LTCC3Nov	id279
LTCC3Nov	id280
LTCC3Nov	id281
LTCC3Nov	id282
LTCC3Nov	id283
LTCC3Nov	id284
LTCC3Nov	id285
LTCC3Nov	id287
LTCC3Nov	id289
LTCC3Nov	id290
LTCC3Nov	id291
LTCC3Nov	id293
LTCC3Nov	id294
LTCC3Nov	id295
LTCC3Nov	id296
LTCC3Nov	id297
LTCC3Nov	id298
LTCC3Nov	id299
LTCC3Nov	id303
LTCC3Nov	id304
LTCC3Nov	id306
LTCC3Nov	id307
LTCC3Nov	id308
LTCC3Nov	id313
LTCC3Nov	id319
LTCC3Nov	id320
LTCC3Nov	id321
LTCC3Nov	id323
LTCC3Nov	id324
LTCC3Nov	id328
LTCC3Nov	id33
LTCC3Nov	id331
LTCC3Nov	id333
LTCC3Nov	id334
LTCC3Nov	id335
LTCC3Nov	id336
LTCC3Nov	id337
LTCC3Nov	id338
LTCC3Nov	id339
LTCC3Nov	id341
LTCC3Nov	id342
LTCC3Nov	id343
LTCC3Nov	id344
LTCC3Nov	id347
LTCC3Nov	id348
LTCC3Nov	id350
LTCC3Nov	id352
LTCC3Nov	id353
LTCC3Nov	id354
LTCC3Nov	id355
LTCC3Nov	id356
LTCC3Nov	id357
LTCC3Nov	id359
LTCC3Nov	id36
LTCC3Nov	id360
LTCC3Nov	id361
LTCC3Nov	id363
LTCC3Nov	id364
LTCC3Nov	id365
LTCC3Nov	id366
LTCC3Nov	id367
LTCC3Nov	id368
LTCC3Nov	id370
LTCC3Nov	id371
LTCC3Nov	id374
LTCC3Nov	id375
LTCC3Nov	id376
LTCC3Nov	id377
LTCC3Nov	id378
LTCC3Nov	id379
LTCC3Nov	id38
LTCC3Nov	id381
LTCC3Nov	id382
LTCC3Nov	id384
LTCC3Nov	id385
LTCC3Nov	id386
LTCC3Nov	id389
LTCC3Nov	id391
LTCC3Nov	id392
LTCC3Nov	id393
LTCC3Nov	id394
LTCC3Nov	id395
LTCC3Nov	id396
LTCC3Nov	id397
LTCC3Nov	id398
LTCC3Nov	id400
LTCC3Nov	id401
LTCC3Nov	id406
LTCC3Nov	id407
LTCC3Nov	id42
LTCC3Nov	id46
LTCC3Nov	id53
LTCC3Nov	id6
LTCC3Nov	id65
LTCC3Nov	id67
LTCC3Nov	id72
LTCC3Nov	id73
LTCC3Nov	id75
LTCC3Nov	id78
LTCC3Nov	id9
LTCC3Nov	id96
LTCC3Nov	id97
LTCC3Nov	id99
LTCMW1Nov	id1
LTCMW1Nov	id10
LTCMW1Nov	id106
LTCMW1Nov	id11
LTCMW1Nov	id12
LTCMW1Nov	id128
LTCMW1Nov	id13
LTCMW1Nov	id15
LTCMW1Nov	id16
LTCMW1Nov	id17
LTCMW1Nov	id171
LTCMW1Nov	id177
LTCMW1Nov	id178
LTCMW1Nov	id179
LTCMW1Nov	id18
LTCMW1Nov	id180
LTCMW1Nov	id181
LTCMW1Nov	id182
LTCMW1Nov	id183
LTCMW1Nov	id185
LTCMW1Nov	id186
LTCMW1Nov	id188
LTCMW1Nov	id189
LTCMW1Nov	id19
LTCMW1Nov	id190
LTCMW1Nov	id191
LTCMW1Nov	id192
LTCMW1Nov	id193
LTCMW1Nov	id194
LTCMW1Nov	id195
LTCMW1Nov	id196
LTCMW1Nov	id197
LTCMW1Nov	id199
LTCMW1Nov	id2
LTCMW1Nov	id20
LTCMW1Nov	id200
LTCMW1Nov	id201
LTCMW1Nov	id202
LTCMW1Nov	id203
LTCMW1Nov	id204
LTCMW1Nov	id206
LTCMW1Nov	id207
LTCMW1Nov	id208
LTCMW1Nov	id209
LTCMW1Nov	id21
LTCMW1Nov	id210
LTCMW1Nov	id211
LTCMW1Nov	id213
LTCMW1Nov	id214
LTCMW1Nov	id215
LTCMW1Nov	id216
LTCMW1Nov	id217
LTCMW1Nov	id218
LTCMW1Nov	id219
LTCMW1Nov	id22
LTCMW1Nov	id220
LTCMW1Nov	id221
LTCMW1Nov	id223
LTCMW1Nov	id226
LTCMW1Nov	id227
LTCMW1Nov	id228
LTCMW1Nov	id229
LTCMW1Nov	id23
LTCMW1Nov	id231
LTCMW1Nov	id232
LTCMW1Nov	id233
LTCMW1Nov	id234
LTCMW1Nov	id236
LTCMW1Nov	id237
LTCMW1Nov	id239
LTCMW1Nov	id240
LTCMW1Nov	id241
LTCMW1Nov	id242
LTCMW1Nov	id243
LTCMW1Nov	id244
LTCMW1Nov	id245
LTCMW1Nov	id246
LTCMW1Nov	id247
LTCMW1Nov	id248
LTCMW1Nov	id249
LTCMW1Nov	id250
LTCMW1Nov	id251
LTCMW1Nov	id252
LTCMW1Nov	id254
LTCMW1Nov	id255
LTCMW1Nov	id257
LTCMW1Nov	id258
LTCMW1Nov	id259
LTCMW1Nov	id26
LTCMW1Nov	id260
LTCMW1Nov	id262
LTCMW1Nov	id263
LTCMW1Nov	id264
LTCMW1Nov	id266
LTCMW1Nov	id267
LTCMW1Nov	id268
LTCMW1Nov	id269
LTCMW1Nov	id27
LTCMW1Nov	id272
LTCMW1Nov	id274
LTCMW1Nov	id276
LTCMW1Nov	id277
LTCMW1Nov	id278
LTCMW1Nov	id279
LTCMW1Nov	id280
LTCMW1Nov	id281
LTCMW1Nov	id282
LTCMW1Nov	id283
LTCMW1Nov	id284
LTCMW1Nov	id285
LTCMW1Nov	id287
LTCMW1Nov	id288
LTCMW1Nov	id289
LTCMW1Nov	id29
LTCMW1Nov	id290
LTCMW1Nov	id291
LTCMW1Nov	id293
LTCMW1Nov	id294
LTCMW1Nov	id295
LTCMW1Nov	id296
LTCMW1Nov	id297
LTCMW1Nov	id298
LTCMW1Nov	id299
LTCMW1Nov	id301
LTCMW1Nov	id302
LTCMW1Nov	id303
LTCMW1Nov	id306
LTCMW1Nov	id307
LTCMW1Nov	id308
LTCMW1Nov	id31
LTCMW1Nov	id313
LTCMW1Nov	id315
LTCMW1Nov	id317
LTCMW1Nov	id318
LTCMW1Nov	id319
LTCMW1Nov	id320
LTCMW1Nov	id321
LTCMW1Nov	id322
LTCMW1Nov	id323
LTCMW1Nov	id324
LTCMW1Nov	id325
LTCMW1Nov	id326
LTCMW1Nov	id328
LTCMW1Nov	id329
LTCMW1Nov	id33
LTCMW1Nov	id330
LTCMW1Nov	id331
LTCMW1Nov	id332
LTCMW1Nov	id333
LTCMW1Nov	id334
LTCMW1Nov	id335
LTCMW1Nov	id336
LTCMW1Nov	id337
LTCMW1Nov	id338
LTCMW1Nov	id339
LTCMW1Nov	id341
LTCMW1Nov	id342
LTCMW1Nov	id343
LTCMW1Nov	id344
LTCMW1Nov	id345
LTCMW1Nov	id346
LTCMW1Nov	id348
LTCMW1Nov	id350
LTCMW1Nov	id351
LTCMW1Nov	id352
LTCMW1Nov	id353
LTCMW1Nov	id354
LTCMW1Nov	id355
LTCMW1Nov	id356
LTCMW1Nov	id357
LTCMW1Nov	id359
LTCMW1Nov	id36
LTCMW1Nov	id360
LTCMW1Nov	id361
LTCMW1Nov	id362
LTCMW1Nov	id363
LTCMW1Nov	id364
LTCMW1Nov	id365
LTCMW1Nov	id366
LTCMW1Nov	id367
LTCMW1Nov	id368
LTCMW1Nov	id37
LTCMW1Nov	id370
LTCMW1Nov	id371
LTCMW1Nov	id372
LTCMW1Nov	id373
LTCMW1Nov	id375
LTCMW1Nov	id376
LTCMW1Nov	id377
LTCMW1Nov	id378
LTCMW1Nov	id379
LTCMW1Nov	id38
LTCMW1Nov	id380
LTCMW1Nov	id381
LTCMW1Nov	id382
LTCMW1Nov	id383
LTCMW1Nov	id384
LTCMW1Nov	id385
LTCMW1Nov	id386
LTCMW1Nov	id389
LTCMW1Nov	id390
LTCMW1Nov	id391
LTCMW1Nov	id392
LTCMW1Nov	id394
LTCMW1Nov	id395
LTCMW1Nov	id396
LTCMW1Nov	id397
LTCMW1Nov	id398
LTCMW1Nov	id400
LTCMW1Nov	id401
LTCMW1Nov	id406
LTCMW1Nov	id407
LTCMW1Nov	id42
LTCMW1Nov	id50
LTCMW1Nov	id59
LTCMW1Nov	id6
LTCMW1Nov	id73
LTCMW1Nov	id75
LTCMW1Nov	id81
LTCMW1Nov	id96
LTCMW1Nov	id99
LTCMW2Nov	id1
LTCMW2Nov	id100
LTCMW2Nov	id109
LTCMW2Nov	id11
LTCMW2Nov	id114
LTCMW2Nov	id12
LTCMW2Nov	id13
LTCMW2Nov	id130
LTCMW2Nov	id142
LTCMW2Nov	id15
LTCMW2Nov	id150
LTCMW2Nov	id16
LTCMW2Nov	id162
LTCMW2Nov	id166
LTCMW2Nov	id167
LTCMW2Nov	id17
LTCMW2Nov	id171
LTCMW2Nov	id178
LTCMW2Nov	id179
LTCMW2Nov	id18
LTCMW2Nov	id180
LTCMW2Nov	id182
LTCMW2Nov	id183
LTCMW2Nov	id185
LTCMW2Nov	id186
LTCMW2Nov	id188
LTCMW2Nov	id189
LTCMW2Nov	id19
LTCMW2Nov	id190
LTCMW2Nov	id191
LTCMW2Nov	id194
LTCMW2Nov	id196
LTCMW2Nov	id197
LTCMW2Nov	id199
LTCMW2Nov	id201
LTCMW2Nov	id202
LTCMW2Nov	id203
LTCMW2Nov	id206
LTCMW2Nov	id207
LTCMW2Nov	id208
LTCMW2Nov	id209
LTCMW2Nov	id21
LTCMW2Nov	id210
LTCMW2Nov	id211
LTCMW2Nov	id213
LTCMW2Nov	id216
LTCMW2Nov	id217
LTCMW2Nov	id218
LTCMW2Nov	id22
LTCMW2Nov	id220
LTCMW2Nov	id224
LTCMW2Nov	id226
LTCMW2Nov	id227
LTCMW2Nov	id228
LTCMW2Nov	id23
LTCMW2Nov	id231
LTCMW2Nov	id233
LTCMW2Nov	id236
LTCMW2Nov	id238
LTCMW2Nov	id240
LTCMW2Nov	id241
LTCMW2Nov	id242
LTCMW2Nov	id243
LTCMW2Nov	id245
LTCMW2Nov	id246
LTCMW2Nov	id247
LTCMW2Nov	id248
LTCMW2Nov	id249
LTCMW2Nov	id250
LTCMW2Nov	id251
LTCMW2Nov	id254
LTCMW2Nov	id255
LTCMW2Nov	id257
LTCMW2Nov	id258
LTCMW2Nov	id259
LTCMW2Nov	id260
LTCMW2Nov	id262
LTCMW2Nov	id264
LTCMW2Nov	id266
LTCMW2Nov	id267
LTCMW2Nov	id268
LTCMW2Nov	id27
LTCMW2Nov	id272
LTCMW2Nov	id273
LTCMW2Nov	id274
LTCMW2Nov	id276
LTCMW2Nov	id277
LTCMW2Nov	id278
LTCMW2Nov	id279
LTCMW2Nov	id280
LTCMW2Nov	id281
LTCMW2Nov	id283
LTCMW2Nov	id284
LTCMW2Nov	id285
LTCMW2Nov	id286
LTCMW2Nov	id287
LTCMW2Nov	id289
LTCMW2Nov	id29
LTCMW2Nov	id290
LTCMW2Nov	id291
LTCMW2Nov	id293
LTCMW2Nov	id294
LTCMW2Nov	id296
LTCMW2Nov	id297
LTCMW2Nov	id298
LTCMW2Nov	id299
LTCMW2Nov	id301
LTCMW2Nov	id303
LTCMW2Nov	id306
LTCMW2Nov	id307
LTCMW2Nov	id308
LTCMW2Nov	id31
LTCMW2Nov	id313
LTCMW2Nov	id317
LTCMW2Nov	id319
LTCMW2Nov	id32
LTCMW2Nov	id320
LTCMW2Nov	id321
LTCMW2Nov	id322
LTCMW2Nov	id323
LTCMW2Nov	id324
LTCMW2Nov	id325
LTCMW2Nov	id327
LTCMW2Nov	id328
LTCMW2Nov	id329
LTCMW2Nov	id33
LTCMW2Nov	id330
LTCMW2Nov	id331
LTCMW2Nov	id332
LTCMW2Nov	id333
LTCMW2Nov	id334
LTCMW2Nov	id335
LTCMW2Nov	id336
LTCMW2Nov	id337
LTCMW2Nov	id338
LTCMW2Nov	id339
LTCMW2Nov	id341
LTCMW2Nov	id342
LTCMW2Nov	id343
LTCMW2Nov	id344
LTCMW2Nov	id345
LTCMW2Nov	id346
LTCMW2Nov	id347
LTCMW2Nov	id348
LTCMW2Nov	id35
LTCMW2Nov	id350
LTCMW2Nov	id351
LTCMW2Nov	id352
LTCMW2Nov	id354
LTCMW2Nov	id355
LTCMW2Nov	id356
LTCMW2Nov	id357
LTCMW2Nov	id358
LTCMW2Nov	id359
LTCMW2Nov	id360
LTCMW2Nov	id362
LTCMW2Nov	id363
LTCMW2Nov	id364
LTCMW2Nov	id365
LTCMW2Nov	id366
LTCMW2Nov	id367
LTCMW2Nov	id368
LTCMW2Nov	id370
LTCMW2Nov	id371
LTCMW2Nov	id372
LTCMW2Nov	id373
LTCMW2Nov	id375
LTCMW2Nov	id376
LTCMW2Nov	id378
