Sample	allGfishSid	Value	SxR
SKBlu1Feb	id345	0.163043478	SK_Feb
SKBlu2Feb	id345	0.163043478	SK_Feb
SKBlu3Feb	id365	0.163043478	SK_Feb
SKBlu3Feb	id371	0.163043478	SK_Feb
SKLKW1Feb	id339	0.163043478	SK_Feb
SKLKW1Feb	id353	0.163043478	SK_Feb
SKLKW1Feb	id356	0.163043478	SK_Feb
SKLKW1Feb	id377	0.163043478	SK_Feb
SKSha1Feb	id373	0.163043478	SK_Feb
SKSha2Feb	id352	0.163043478	SK_Feb
SKSha2Feb	id375	0.163043478	SK_Feb
SKSha3Feb	id363	0.163043478	SK_Feb
SKSha3Feb	id376	0.163043478	SK_Feb
SKBlu2May	id375	0.163043478	SK_May
SKLKW1May	id345	0.163043478	SK_May
SKLKW2May	id358	0.163043478	SK_May
SKLKW3May	id371	0.163043478	SK_May
SKSha1May	id366	0.163043478	SK_May
SKSha1May	id369	0.163043478	SK_May
SKBlu1Nov	id372	0.163043478	SK_Nov
SKBlu2Nov	id374	0.163043478	SK_Nov
SKBlu3Nov	id373	0.163043478	SK_Nov
SKLKW2Nov	id356	0.163043478	SK_Nov
SKLKW2Nov	id374	0.163043478	SK_Nov
SKSha1Nov	id361	0.163043478	SK_Nov
SKSha3Nov	id377	0.163043478	SK_Nov
LTPC2Nov	id302	0.166666667	LT_Nov
LTPC3Nov	id302	0.166666667	LT_Nov
HKBea2Feb	id288	0.178571429	HK_Feb
HKBea3Nov	id288	0.178571429	HK_Nov
HKSta3Nov	id288	0.178571429	HK_Nov
LTCC1Nov	id288	0.178571429	LT_Nov
LTPC2Nov	id288	0.178571429	LT_Nov
SKLKW3Aug	id288	0.178571429	SK_Aug
SKBlu1Nov	id288	0.178571429	SK_Nov
SKLKW1Nov	id288	0.178571429	SK_Nov
SKBlu2May	id205	0.179533214	SK_May
HKBea3Aug	id402	0.18404908	HK_Aug
HKBea1Aug	id273	0.19047619	HK_Aug
HKBea2Aug	id273	0.19047619	HK_Aug
HKSW3Aug	id273	0.19047619	HK_Aug
HKSW1Aug	id225	0.192307692	HK_Aug
HKSW3Nov	id225	0.192307692	HK_Nov
LTPC2May	id225	0.192307692	LT_May
SKBlu1Aug	id225	0.192307692	SK_Aug
SKLKW2Aug	id225	0.192307692	SK_Aug
SKLKW1May	id225	0.192307692	SK_May
SKSha1Nov	id225	0.192307692	SK_Nov
SKSha3Nov	id225	0.192307692	SK_Nov
HKSta2Feb	id292	0.205761317	HK_Feb
SKLKW1Aug	id292	0.205761317	SK_Aug
SKBlu3Feb	id292	0.205761317	SK_Feb
HKBea1Aug	id351	0.217391304	HK_Aug
HKBea1Aug	id361	0.217391304	HK_Aug
HKBea3Aug	id362	0.217391304	HK_Aug
HKSta1Aug	id347	0.217391304	HK_Aug
HKSta1Aug	id375	0.217391304	HK_Aug
HKSta2Aug	id347	0.217391304	HK_Aug
HKSta2Aug	id368	0.217391304	HK_Aug
HKSta3Aug	id367	0.217391304	HK_Aug
HKSW1Aug	id361	0.217391304	HK_Aug
HKSW2Aug	id340	0.217391304	HK_Aug
HKSW2Aug	id367	0.217391304	HK_Aug
HKSW3Aug	id340	0.217391304	HK_Aug
HKSW3Aug	id367	0.217391304	HK_Aug
HKSW3Aug	id370	0.217391304	HK_Aug
HKBea1Feb	id362	0.217391304	HK_Feb
HKBea1Feb	id363	0.217391304	HK_Feb
HKBea1Feb	id364	0.217391304	HK_Feb
HKSta2Feb	id375	0.217391304	HK_Feb
HKSta3Feb	id375	0.217391304	HK_Feb
HKSW1Feb	id365	0.217391304	HK_Feb
HKSW3Feb	id363	0.217391304	HK_Feb
HKSW3Feb	id375	0.217391304	HK_Feb
HKBea2May	id344	0.217391304	HK_May
HKBea2May	id368	0.217391304	HK_May
HKBea3May	id371	0.217391304	HK_May
HKSta1May	id361	0.217391304	HK_May
HKSta2May	id361	0.217391304	HK_May
HKSta2May	id362	0.217391304	HK_May
HKSta3May	id373	0.217391304	HK_May
HKSW1May	id361	0.217391304	HK_May
HKSW2May	id361	0.217391304	HK_May
HKSW3May	id345	0.217391304	HK_May
HKBea2Nov	id365	0.217391304	HK_Nov
HKBea2Nov	id368	0.217391304	HK_Nov
HKSW2Nov	id342	0.217391304	HK_Nov
HKSW3Nov	id345	0.217391304	HK_Nov
LTCC1Aug	id345	0.217391304	LT_Aug
LTCC1Aug	id347	0.217391304	LT_Aug
LTCC1Aug	id351	0.217391304	LT_Aug
LTCC3Aug	id367	0.217391304	LT_Aug
LTCMW1Aug	id344	0.217391304	LT_Aug
LTCMW2Aug	id351	0.217391304	LT_Aug
LTPC1Aug	id345	0.217391304	LT_Aug
LTPC1Aug	id376	0.217391304	LT_Aug
LTPC2Aug	id372	0.217391304	LT_Aug
LTPC3Aug	id375	0.217391304	LT_Aug
LTCC1Feb	id363	0.217391304	LT_Feb
LTCC1Feb	id375	0.217391304	LT_Feb
LTCMW2Feb	id375	0.217391304	LT_Feb
LTCC2May	id345	0.217391304	LT_May
LTCC3May	id347	0.217391304	LT_May
LTCC3May	id358	0.217391304	LT_May
LTCMW2May	id351	0.217391304	LT_May
LTCMW2May	id376	0.217391304	LT_May
LTCMW3May	id377	0.217391304	LT_May
LTPC1May	id369	0.217391304	LT_May
LTPC1May	id372	0.217391304	LT_May
LTPC1May	id377	0.217391304	LT_May
LTPC3May	id367	0.217391304	LT_May
LTPC3May	id369	0.217391304	LT_May
LTPC3May	id373	0.217391304	LT_May
LTCC1Nov	id345	0.217391304	LT_Nov
LTCC1Nov	id368	0.217391304	LT_Nov
LTCC3Nov	id361	0.217391304	LT_Nov
LTCC3Nov	id365	0.217391304	LT_Nov
LTCC3Nov	id375	0.217391304	LT_Nov
LTCMW1Nov	id356	0.217391304	LT_Nov
LTCMW1Nov	id372	0.217391304	LT_Nov
LTCMW2Nov	id345	0.217391304	LT_Nov
LTCMW3Nov	id339	0.217391304	LT_Nov
LTPC2Nov	id351	0.217391304	LT_Nov
LTPC2Nov	id361	0.217391304	LT_Nov
LTPC3Nov	id355	0.217391304	LT_Nov
LTPC3Nov	id367	0.217391304	LT_Nov
SKBlu1Aug	id373	0.217391304	SK_Aug
SKBlu2Aug	id372	0.217391304	SK_Aug
SKBlu3Aug	id373	0.217391304	SK_Aug
SKSha1Aug	id373	0.217391304	SK_Aug
SKSha2Aug	id345	0.217391304	SK_Aug
SKSha2Aug	id349	0.217391304	SK_Aug
SKSha2Aug	id369	0.217391304	SK_Aug
SKSha3Aug	id373	0.217391304	SK_Aug
SKSha3Aug	id374	0.217391304	SK_Aug
SKSha3Aug	id377	0.217391304	SK_Aug
SKBlu2Feb	id339	0.217391304	SK_Feb
SKBlu2Feb	id364	0.217391304	SK_Feb
SKBlu2Feb	id376	0.217391304	SK_Feb
SKLKW2Feb	id371	0.217391304	SK_Feb
SKLKW3Feb	id375	0.217391304	SK_Feb
SKSha2Feb	id367	0.217391304	SK_Feb
SKBlu2May	id368	0.217391304	SK_May
SKBlu2May	id377	0.217391304	SK_May
SKBlu3May	id364	0.217391304	SK_May
SKLKW1May	id344	0.217391304	SK_May
SKLKW1May	id358	0.217391304	SK_May
SKLKW2May	id361	0.217391304	SK_May
SKLKW3May	id351	0.217391304	SK_May
SKLKW3May	id368	0.217391304	SK_May
SKSha1May	id351	0.217391304	SK_May
SKSha1May	id362	0.217391304	SK_May
SKSha1May	id368	0.217391304	SK_May
SKSha1May	id373	0.217391304	SK_May
SKSha2May	id366	0.217391304	SK_May
SKSha3May	id363	0.217391304	SK_May
SKBlu1Nov	id373	0.217391304	SK_Nov
SKBlu2Nov	id353	0.217391304	SK_Nov
SKLKW1Nov	id356	0.217391304	SK_Nov
SKLKW1Nov	id374	0.217391304	SK_Nov
SKSha1Nov	id377	0.217391304	SK_Nov
SKSha2Nov	id371	0.217391304	SK_Nov
SKSha2Nov	id377	0.217391304	SK_Nov
HKSW3May	id271	0.223713647	HK_May
SKLKW1Aug	id271	0.223713647	SK_Aug
SKLKW3Aug	id271	0.223713647	SK_Aug
SKSha3Feb	id271	0.223713647	SK_Feb
SKLKW1May	id271	0.223713647	SK_May
SKBlu1Nov	id271	0.223713647	SK_Nov
LTCC2May	id200	0.227272727	LT_May
SKBlu1Aug	id200	0.227272727	SK_Aug
SKSha2Aug	id200	0.227272727	SK_Aug
SKSha2May	id200	0.227272727	SK_May
LTCMW3Feb	id402	0.245398773	LT_Feb
LTCMW2May	id402	0.245398773	LT_May
HKBea2Aug	id183	0.25	HK_Aug
HKBea3Aug	id183	0.25	HK_Aug
HKSta2Feb	id264	0.25	HK_Feb
LTCC3Feb	id264	0.25	LT_Feb
LTCC2May	id264	0.25	LT_May
LTPC2May	id183	0.25	LT_May
LTPC2Nov	id264	0.25	LT_Nov
SKLKW1Nov	id272	0.25	SK_Nov
HKSW2May	id224	0.254129606	HK_May
LTCMW3Feb	id224	0.254129606	LT_Feb
LTCC3Nov	id224	0.254129606	LT_Nov
LTCMW2Nov	id224	0.254129606	LT_Nov
SKSha1Feb	id224	0.254129606	SK_Feb
SKBlu1May	id224	0.254129606	SK_May
SKBlu2May	id224	0.254129606	SK_May
SKSha3May	id224	0.254129606	SK_May
HKBea1Nov	id274	0.256410256	HK_Nov
SKLKW3Nov	id274	0.256410256	SK_Nov
HKBea1Aug	id376	0.27173913	HK_Aug
HKBea2Aug	id376	0.27173913	HK_Aug
HKSW1Aug	id353	0.27173913	HK_Aug
HKSW1Aug	id366	0.27173913	HK_Aug
HKSW3Aug	id351	0.27173913	HK_Aug
HKSW3Aug	id363	0.27173913	HK_Aug
HKBea1Feb	id368	0.27173913	HK_Feb
HKBea3Feb	id376	0.27173913	HK_Feb
HKSta1Feb	id375	0.27173913	HK_Feb
HKSta3Feb	id339	0.27173913	HK_Feb
HKSW2Feb	id351	0.27173913	HK_Feb
HKSW2Feb	id357	0.27173913	HK_Feb
HKSW3Feb	id364	0.27173913	HK_Feb
HKSW3Feb	id372	0.27173913	HK_Feb
HKSW3Feb	id376	0.27173913	HK_Feb
HKBea1May	id361	0.27173913	HK_May
HKBea3May	id344	0.27173913	HK_May
HKSta1May	id362	0.27173913	HK_May
HKSta2May	id377	0.27173913	HK_May
HKSta3May	id371	0.27173913	HK_May
HKSW1May	id345	0.27173913	HK_May
HKSW1May	id371	0.27173913	HK_May
HKSW2May	id377	0.27173913	HK_May
HKBea2Nov	id374	0.27173913	HK_Nov
HKSta1Nov	id344	0.27173913	HK_Nov
HKSta1Nov	id372	0.27173913	HK_Nov
HKSta1Nov	id376	0.27173913	HK_Nov
HKSta3Nov	id339	0.27173913	HK_Nov
HKSW1Nov	id368	0.27173913	HK_Nov
HKSW3Nov	id362	0.27173913	HK_Nov
HKSW3Nov	id365	0.27173913	HK_Nov
LTCC1Aug	id349	0.27173913	LT_Aug
LTCMW1Aug	id361	0.27173913	LT_Aug
LTCMW2Aug	id376	0.27173913	LT_Aug
LTPC1Aug	id377	0.27173913	LT_Aug
LTPC2Aug	id347	0.27173913	LT_Aug
LTPC3Aug	id376	0.27173913	LT_Aug
LTPC3Aug	id377	0.27173913	LT_Aug
LTCC2Feb	id367	0.27173913	LT_Feb
LTCC3Feb	id351	0.27173913	LT_Feb
LTCMW2Feb	id345	0.27173913	LT_Feb
LTCMW2Feb	id369	0.27173913	LT_Feb
LTCMW3Feb	id372	0.27173913	LT_Feb
LTCMW3Feb	id373	0.27173913	LT_Feb
LTPC3Feb	id367	0.27173913	LT_Feb
LTCC1May	id345	0.27173913	LT_May
LTCC1May	id351	0.27173913	LT_May
LTCMW2May	id345	0.27173913	LT_May
LTPC1May	id344	0.27173913	LT_May
LTPC1May	id345	0.27173913	LT_May
LTPC1May	id351	0.27173913	LT_May
LTPC2May	id375	0.27173913	LT_May
LTPC2May	id376	0.27173913	LT_May
LTPC3May	id372	0.27173913	LT_May
LTPC3May	id376	0.27173913	LT_May
LTCC1Nov	id374	0.27173913	LT_Nov
LTCC1Nov	id375	0.27173913	LT_Nov
LTCMW2Nov	id364	0.27173913	LT_Nov
LTCMW2Nov	id372	0.27173913	LT_Nov
LTPC3Nov	id344	0.27173913	LT_Nov
LTPC3Nov	id352	0.27173913	LT_Nov
SKBlu1Aug	id351	0.27173913	SK_Aug
SKBlu3Aug	id346	0.27173913	SK_Aug
SKBlu3Aug	id358	0.27173913	SK_Aug
SKBlu3Aug	id361	0.27173913	SK_Aug
SKLKW3Aug	id351	0.27173913	SK_Aug
SKSha1Aug	id351	0.27173913	SK_Aug
SKSha2Aug	id377	0.27173913	SK_Aug
SKSha3Aug	id361	0.27173913	SK_Aug
SKLKW1Feb	id365	0.27173913	SK_Feb
SKLKW2Feb	id363	0.27173913	SK_Feb
SKSha2Feb	id377	0.27173913	SK_Feb
SKSha3Feb	id369	0.27173913	SK_Feb
SKBlu1May	id362	0.27173913	SK_May
SKBlu3May	id377	0.27173913	SK_May
SKLKW1May	id375	0.27173913	SK_May
SKLKW2May	id347	0.27173913	SK_May
SKLKW2May	id351	0.27173913	SK_May
SKLKW2May	id373	0.27173913	SK_May
SKSha2May	id361	0.27173913	SK_May
SKSha3May	id344	0.27173913	SK_May
SKSha3May	id345	0.27173913	SK_May
SKLKW2Nov	id364	0.27173913	SK_Nov
SKLKW3Nov	id374	0.27173913	SK_Nov
HKBea3Nov	id347	0.27391304	HK_Nov
LTCC1Nov	id265	0.27972028	LT_Nov
SKSha1Feb	id276	0.280636109	SK_Feb
HKBea1Aug	id330	0.294117647	HK_Aug
HKBea3Aug	id324	0.294117647	HK_Aug
HKSta1Aug	id325	0.294117647	HK_Aug
HKSta1Aug	id331	0.294117647	HK_Aug
HKSta2Aug	id328	0.294117647	HK_Aug
HKSta3Aug	id324	0.294117647	HK_Aug
HKSta3Aug	id326	0.294117647	HK_Aug
HKSta3Aug	id329	0.294117647	HK_Aug
HKSW1Aug	id324	0.294117647	HK_Aug
HKSW3Aug	id327	0.294117647	HK_Aug
HKSW3Aug	id330	0.294117647	HK_Aug
HKBea2Feb	id327	0.294117647	HK_Feb
HKBea3Feb	id330	0.294117647	HK_Feb
HKSta1Feb	id330	0.294117647	HK_Feb
HKSta2Feb	id327	0.294117647	HK_Feb
HKSta3Feb	id325	0.294117647	HK_Feb
HKSW2Feb	id330	0.294117647	HK_Feb
HKBea2May	id327	0.294117647	HK_May
HKBea2May	id330	0.294117647	HK_May
HKBea3May	id325	0.294117647	HK_May
HKBea3May	id326	0.294117647	HK_May
HKBea3May	id327	0.294117647	HK_May
HKSta2May	id329	0.294117647	HK_May
HKSta3May	id330	0.294117647	HK_May
HKSW1May	id327	0.294117647	HK_May
HKSW2May	id326	0.294117647	HK_May
HKSW2May	id328	0.294117647	HK_May
HKSW3May	id332	0.294117647	HK_May
HKBea1Nov	id326	0.294117647	HK_Nov
HKBea1Nov	id331	0.294117647	HK_Nov
HKBea2Nov	id325	0.294117647	HK_Nov
HKBea2Nov	id329	0.294117647	HK_Nov
HKBea3Nov	id326	0.294117647	HK_Nov
HKSta1Nov	id329	0.294117647	HK_Nov
HKSta3Nov	id329	0.294117647	HK_Nov
HKSW1Nov	id331	0.294117647	HK_Nov
HKSW3Nov	id326	0.294117647	HK_Nov
HKSW3Nov	id328	0.294117647	HK_Nov
LTCC1Aug	id329	0.294117647	LT_Aug
LTCC2Aug	id324	0.294117647	LT_Aug
LTCC2Aug	id325	0.294117647	LT_Aug
LTCC3Aug	id331	0.294117647	LT_Aug
LTCC3Aug	id332	0.294117647	LT_Aug
LTCMW1Aug	id330	0.294117647	LT_Aug
LTCMW2Aug	id324	0.294117647	LT_Aug
LTCMW2Aug	id328	0.294117647	LT_Aug
LTCMW3Aug	id325	0.294117647	LT_Aug
LTCC2Feb	id329	0.294117647	LT_Feb
LTCMW2Feb	id325	0.294117647	LT_Feb
LTPC3Feb	id329	0.294117647	LT_Feb
LTCC1May	id325	0.294117647	LT_May
LTCC1May	id332	0.294117647	LT_May
LTCC2May	id327	0.294117647	LT_May
LTCC3May	id332	0.294117647	LT_May
LTCMW2May	id326	0.294117647	LT_May
LTCMW2May	id329	0.294117647	LT_May
LTCMW2May	id331	0.294117647	LT_May
LTCMW3May	id329	0.294117647	LT_May
LTPC1May	id326	0.294117647	LT_May
LTPC1May	id327	0.294117647	LT_May
LTPC1May	id331	0.294117647	LT_May
LTPC1May	id332	0.294117647	LT_May
LTPC2May	id329	0.294117647	LT_May
LTPC3May	id331	0.294117647	LT_May
LTCC3Nov	id331	0.294117647	LT_Nov
LTCMW1Nov	id326	0.294117647	LT_Nov
LTPC1Nov	id331	0.294117647	LT_Nov
LTPC2Nov	id326	0.294117647	LT_Nov
SKBlu1Aug	id332	0.294117647	SK_Aug
SKBlu2Aug	id325	0.294117647	SK_Aug
SKBlu2Aug	id327	0.294117647	SK_Aug
SKBlu3Aug	id325	0.294117647	SK_Aug
SKSha2Aug	id329	0.294117647	SK_Aug
SKBlu3Feb	id326	0.294117647	SK_Feb
SKSha3Feb	id325	0.294117647	SK_Feb
SKSha3Feb	id327	0.294117647	SK_Feb
SKSha3Feb	id329	0.294117647	SK_Feb
SKBlu3May	id327	0.294117647	SK_May
SKBlu3May	id328	0.294117647	SK_May
SKBlu3May	id331	0.294117647	SK_May
SKLKW2May	id328	0.294117647	SK_May
SKSha3May	id325	0.294117647	SK_May
SKBlu1Nov	id330	0.294117647	SK_Nov
SKLKW2Nov	id325	0.294117647	SK_Nov
SKLKW2Nov	id330	0.294117647	SK_Nov
SKLKW3Nov	id326	0.294117647	SK_Nov
SKLKW3Nov	id327	0.294117647	SK_Nov
SKSha1Nov	id324	0.294117647	SK_Nov
SKSha1Nov	id325	0.294117647	SK_Nov
SKSha1Nov	id332	0.294117647	SK_Nov
SKSha2Nov	id331	0.294117647	SK_Nov
SKSha3Nov	id331	0.294117647	SK_Nov
HKBea2Feb	id275	0.303951368	HK_Feb
HKBea3May	id275	0.303951368	HK_May
HKSW2May	id275	0.303951368	HK_May
LTPC3Feb	id275	0.303951368	LT_Feb
HKSW2Feb	id402	0.306748466	HK_Feb
HKSW2Aug	id198	0.3125	HK_Aug
HKBea2May	id197	0.3125	HK_May
HKSta3May	id197	0.3125	HK_May
HKSW3Nov	id280	0.3125	HK_Nov
LTCMW3Aug	id198	0.3125	LT_Aug
LTPC3Feb	id185	0.3125	LT_Feb
LTCMW1Nov	id204	0.3125	LT_Nov
SKLKW3Aug	id280	0.3125	SK_Aug
SKBlu2Feb	id197	0.3125	SK_Feb
SKBlu3May	id197	0.3125	SK_May
SKSha2May	id197	0.3125	SK_May
SKSha3May	id198	0.3125	SK_May
SKBlu2Nov	id198	0.3125	SK_Nov
SKLKW1Nov	id197	0.3125	SK_Nov
SKSha3Nov	id280	0.3125	SK_Nov
HKSW2Feb	id268	0.319488818	HK_Feb
HKSta1Nov	id269	0.319488818	HK_Nov
LTCC1Aug	id267	0.319488818	LT_Aug
LTCMW1Feb	id267	0.319488818	LT_Feb
SKBlu1Aug	id268	0.319488818	SK_Aug
SKSha1Aug	id269	0.319488818	SK_Aug
SKSha2May	id267	0.319488818	SK_May
SKSha2May	id269	0.319488818	SK_May
SKSha3May	id266	0.319488818	SK_May
HKBea2Aug	id310	0.325732899	HK_Aug
HKBea1May	id286	0.325732899	HK_May
HKSta1May	id286	0.325732899	HK_May
HKSta2Nov	id286	0.325732899	HK_Nov
SKSha1Aug	id286	0.325732899	SK_Aug
SKSha1Nov	id286	0.325732899	SK_Nov
HKBea3Aug	id375	0.326086956	HK_Aug
HKSW1Aug	id372	0.326086956	HK_Aug
HKSW2Aug	id348	0.326086956	HK_Aug
HKSta1May	id375	0.326086956	HK_May
HKSta3May	id375	0.326086956	HK_May
HKSta3Nov	id365	0.326086956	HK_Nov
LTCC2Feb	id375	0.326086956	LT_Feb
LTCC1May	id372	0.326086956	LT_May
LTCC3May	id364	0.326086956	LT_May
LTCMW2May	id367	0.326086956	LT_May
LTCMW2May	id375	0.326086956	LT_May
LTCMW3May	id367	0.326086956	LT_May
LTPC1May	id375	0.326086956	LT_May
SKBlu1May	id364	0.326086956	SK_May
SKLKW1May	id364	0.326086956	SK_May
SKLKW2May	id364	0.326086956	SK_May
SKLKW3May	id363	0.326086956	SK_May
SKLKW3May	id364	0.326086956	SK_May
SKSha2May	id363	0.326086956	SK_May
HKBea2Aug	id367	0.326086957	HK_Aug
HKSta1Aug	id344	0.326086957	HK_Aug
HKSta1Aug	id362	0.326086957	HK_Aug
HKSta2Aug	id351	0.326086957	HK_Aug
HKSta3Aug	id349	0.326086957	HK_Aug
HKSta3Aug	id372	0.326086957	HK_Aug
HKBea3Feb	id377	0.326086957	HK_Feb
HKSta2Feb	id377	0.326086957	HK_Feb
HKSW3Feb	id339	0.326086957	HK_Feb
HKBea3May	id351	0.326086957	HK_May
HKBea3May	id358	0.326086957	HK_May
HKBea3May	id377	0.326086957	HK_May
HKSta1May	id371	0.326086957	HK_May
HKSta2May	id339	0.326086957	HK_May
HKSW3May	id377	0.326086957	HK_May
HKBea3Nov	id344	0.326086957	HK_Nov
HKSta3Nov	id373	0.326086957	HK_Nov
HKSW1Nov	id347	0.326086957	HK_Nov
LTCC3Aug	id364	0.326086957	LT_Aug
LTPC1Aug	id366	0.326086957	LT_Aug
LTCC2May	id351	0.326086957	LT_May
LTCC3May	id344	0.326086957	LT_May
LTCC3May	id351	0.326086957	LT_May
LTCMW2May	id362	0.326086957	LT_May
LTCMW3May	id344	0.326086957	LT_May
LTCMW3May	id376	0.326086957	LT_May
LTPC1May	id362	0.326086957	LT_May
LTCC2Nov	id374	0.326086957	LT_Nov
LTCMW1Nov	id345	0.326086957	LT_Nov
LTCMW2Nov	id362	0.326086957	LT_Nov
LTCMW2Nov	id371	0.326086957	LT_Nov
LTCMW3Nov	id354	0.326086957	LT_Nov
LTCMW3Nov	id359	0.326086957	LT_Nov
SKBlu1Aug	id368	0.326086957	SK_Aug
SKBlu3Aug	id349	0.326086957	SK_Aug
SKBlu3Aug	id366	0.326086957	SK_Aug
SKSha2Aug	id347	0.326086957	SK_Aug
SKLKW2Feb	id367	0.326086957	SK_Feb
SKLKW3Feb	id377	0.326086957	SK_Feb
SKBlu1May	id348	0.326086957	SK_May
SKBlu1May	id371	0.326086957	SK_May
SKBlu2May	id344	0.326086957	SK_May
SKLKW1May	id368	0.326086957	SK_May
SKSha3May	id366	0.326086957	SK_May
SKBlu3Nov	id345	0.326086957	SK_Nov
SKLKW1Nov	id345	0.326086957	SK_Nov
SKLKW1Nov	id362	0.326086957	SK_Nov
SKLKW1Nov	id373	0.326086957	SK_Nov
SKLKW3Nov	id358	0.326086957	SK_Nov
SKLKW3Nov	id362	0.326086957	SK_Nov
SKSha2Nov	id373	0.326086957	SK_Nov
SKSha2Nov	id376	0.326086957	SK_Nov
HKSta2Feb	id261	0.333333333	HK_Feb
LTCC1Aug	id303	0.333333333	LT_Aug
LTCC3Aug	id261	0.333333333	LT_Aug
LTCMW2Aug	id261	0.333333333	LT_Aug
LTPC3May	id210	0.333333333	LT_May
SKLKW3Aug	id302	0.333333333	SK_Aug
SKBlu2Feb	id261	0.333333333	SK_Feb
SKSha3Feb	id302	0.333333333	SK_Feb
SKBlu2May	id302	0.333333333	SK_May
SKSha2May	id210	0.333333333	SK_May
SKSha3May	id210	0.333333333	SK_May
SKBlu2Nov	id302	0.333333333	SK_Nov
SKBlu3Nov	id261	0.333333333	SK_Nov
SKLKW1Nov	id261	0.333333333	SK_Nov
SKSha1Nov	id261	0.333333333	SK_Nov
HKBea2Aug	id309	0.344827586	HK_Aug
LTPC2May	id309	0.344827586	LT_May
LTPC2Nov	id309	0.344827586	LT_Nov
SKSha1May	id309	0.344827586	SK_May
SKSha2May	id309	0.344827586	SK_May
SKLKW3Nov	id309	0.344827586	SK_Nov
SKSha3Nov	id309	0.344827586	SK_Nov
HKBea1Feb	id288	0.357142857	HK_Feb
HKBea3Feb	id288	0.357142857	HK_Feb
LTCC2Nov	id288	0.357142857	LT_Nov
SKLKW1Aug	id288	0.357142857	SK_Aug
SKSha1Aug	id288	0.357142857	SK_Aug
SKSha2Aug	id288	0.357142857	SK_Aug
SKSha2May	id288	0.357142857	SK_May
SKSha3May	id288	0.357142857	SK_May
HKSW3Feb	id250	0.358422939	HK_Feb
LTCMW3May	id263	0.358422939	LT_May
SKLKW1Aug	id263	0.358422939	SK_Aug
SKSha2Aug	id263	0.358422939	SK_Aug
SKBlu2Feb	id263	0.358422939	SK_Feb
SKBlu1May	id250	0.358422939	SK_May
SKBlu3May	id263	0.358422939	SK_May
SKLKW3May	id263	0.358422939	SK_May
SKSha2May	id250	0.358422939	SK_May
SKSha2Nov	id263	0.358422939	SK_Nov
LTCMW3Nov	id205	0.359066427	LT_Nov
HKBea2Aug	id402	0.36809816	HK_Aug
HKSta1Aug	id402	0.36809816	HK_Aug
LTPC3Aug	id402	0.36809816	LT_Aug
LTCMW1Feb	id307	0.37037037	LT_Feb
SKBlu1May	id307	0.37037037	SK_May
SKSha2May	id307	0.37037037	SK_May
SKSha3May	id307	0.37037037	SK_May
HKBea2Feb	id284	0.377358491	HK_Feb
HKSta1Feb	id297	0.377358491	HK_Feb
HKSta2May	id277	0.377358491	HK_May
HKSW1May	id277	0.377358491	HK_May
HKSW3May	id277	0.377358491	HK_May
HKSW3May	id278	0.377358491	HK_May
HKSta2Nov	id284	0.377358491	HK_Nov
LTCC1Feb	id296	0.377358491	LT_Feb
LTCC2May	id278	0.377358491	LT_May
LTCC2May	id296	0.377358491	LT_May
LTCMW1May	id296	0.377358491	LT_May
LTCMW3May	id296	0.377358491	LT_May
LTPC1May	id277	0.377358491	LT_May
LTPC2May	id296	0.377358491	LT_May
LTCC2Nov	id284	0.377358491	LT_Nov
SKBlu2Aug	id297	0.377358491	SK_Aug
SKLKW1Aug	id296	0.377358491	SK_Aug
SKSha1Aug	id277	0.377358491	SK_Aug
SKSha2Feb	id278	0.377358491	SK_Feb
SKLKW1May	id296	0.377358491	SK_May
SKLKW3May	id277	0.377358491	SK_May
SKSha1May	id284	0.377358491	SK_May
SKLKW1Aug	id256	0.380228137	SK_Aug
HKSW1Nov	id375	0.380434782	HK_Nov
LTCMW1Aug	id348	0.380434782	LT_Aug
LTCMW1Aug	id375	0.380434782	LT_Aug
LTPC1Feb	id355	0.380434782	LT_Feb
LTPC1Feb	id360	0.380434782	LT_Feb
LTCC3May	id348	0.380434782	LT_May
SKSha1Aug	id376	0.380434782	SK_Aug
SKLKW2May	id372	0.380434782	SK_May
SKLKW1Nov	id376	0.380434782	SK_Nov
HKBea1Aug	id377	0.380434783	HK_Aug
HKBea2Aug	id347	0.380434783	HK_Aug
HKSta1Aug	id345	0.380434783	HK_Aug
HKSta1Aug	id376	0.380434783	HK_Aug
HKSta3Aug	id377	0.380434783	HK_Aug
HKSW3Aug	id339	0.380434783	HK_Aug
HKSta3Feb	id352	0.380434783	HK_Feb
HKSW1Feb	id361	0.380434783	HK_Feb
HKSW2Feb	id365	0.380434783	HK_Feb
HKBea1May	id356	0.380434783	HK_May
HKBea3May	id374	0.380434783	HK_May
HKSta2May	id358	0.380434783	HK_May
HKSta3May	id339	0.380434783	HK_May
HKSta3May	id358	0.380434783	HK_May
HKSW3May	id351	0.380434783	HK_May
HKBea3Nov	id362	0.380434783	HK_Nov
HKSta1Nov	id373	0.380434783	HK_Nov
HKSta2Nov	id373	0.380434783	HK_Nov
HKSW1Nov	id371	0.380434783	HK_Nov
LTPC2Aug	id366	0.380434783	LT_Aug
LTPC3Aug	id340	0.380434783	LT_Aug
LTPC3Aug	id345	0.380434783	LT_Aug
LTCMW1Feb	id352	0.380434783	LT_Feb
LTCC1May	id373	0.380434783	LT_May
LTCC2May	id362	0.380434783	LT_May
LTCC2May	id376	0.380434783	LT_May
